neuron,dead,ks_gauss,ks_laplace,kurtosis
328,False,0.008304279502188261,0.04662656065057069,0.14981341361999512
329,False,0.013562908040428034,0.04510689432485526,0.08041548728942871
330,False,0.02277389389512774,0.04464341164941965,0.1598491668701172
331,False,0.01150749895033476,0.046212236982374755,0.12778925895690918
332,False,0.015678751128110457,0.042033734612411444,0.32286834716796875
333,False,0.011783712246020261,0.04679698409768551,1.3124632835388184
334,False,0.025169156381212976,0.03984336921707776,0.4084928035736084
335,False,0.02192900230004835,0.03798594826006796,2.3683242797851562
336,False,0.017616018458910476,0.05004267846649857,0.030224323272705078
337,False,0.01646245553813286,0.05014078345208861,-0.022481679916381836
338,False,0.03433795487180358,0.0376761329132157,1.254446029663086
339,False,0.010058051876190688,0.044814941791549656,0.28090548515319824
340,False,0.008183639091024486,0.04503050175114853,0.20527958869934082
341,False,0.01633479146258421,0.0449055248031493,-0.006126880645751953
342,False,0.013744833442002391,0.04470089769080743,0.7907428741455078
343,False,0.020517763794970834,0.0413854301427955,0.33350372314453125
344,False,0.03151154332950079,0.07563263759112804,0.6262891292572021
345,False,0.012243603682084658,0.043615118581868284,0.23687195777893066
346,False,0.04145969101418978,0.030929271696977734,2.9684786796569824
347,False,0.0429296431692604,0.03608347321307892,11.166584968566895
348,False,0.021952924848813282,0.04978251713971482,1.1561222076416016
349,False,0.024188857395552876,0.04222448744474183,5.424124717712402
350,False,0.027470776414186937,0.04885429620529247,0.10409832000732422
351,False,0.015300747899699929,0.044239197811376585,-0.03470301628112793
352,False,0.014849810823800602,0.04548004129124794,0.251171350479126
353,False,0.015855793223901737,0.040249750357598035,0.18069100379943848
354,False,0.015348744095646571,0.04695474062035099,0.2812004089355469
355,False,0.015573421426759881,0.042711266454838026,8.547407150268555
356,False,0.006729654326842027,0.05041039185842394,-0.037817955017089844
