neuron,dead,ks_gauss,ks_laplace,kurtosis
328,False,0.15467968970874002,0.14317577174225904,5.181982040405273
329,True,,,
330,False,0.09974634911079178,0.09439087137454531,1.1066317558288574
331,False,0.14662396012588014,0.22168448179330758,-0.7095131874084473
332,True,,,
333,False,0.11919007142318772,0.11068062062358341,-0.5967020988464355
334,False,0.21806181793818824,0.19853925944373277,-0.09667825698852539
335,False,0.11814036061201033,0.1474554477757405,0.21588444709777832
336,False,0.16880642512003396,0.12216439889227293,0.41672325134277344
337,False,0.19843110689432641,0.16735542350554272,2.7326345443725586
338,False,0.302317462322656,0.29731503360550615,15.993757247924805
339,False,0.21063058483939867,0.22928094716162373,-1.1607449054718018
340,False,0.13678876219789698,0.1549920295905347,2.746981143951416
341,False,0.19090575791897985,0.18564405321831692,2.8550686836242676
342,True,,,
343,True,,,
344,False,0.15429301902413922,0.15215734693994684,0.8375473022460938
345,False,0.21605327579763278,0.14500709971091238,17.313541412353516
346,False,0.20740594131586187,0.21580535658623398,3.2988219261169434
347,False,0.1372597716879097,0.1412921979909355,1.3321585655212402
348,True,,,
349,False,0.12214247155326574,0.1306958644563917,-0.7015388011932373
350,False,0.20055239509892175,0.10551475640344435,9.905457496643066
351,False,0.17228053258006015,0.15402293564706637,1.5470213890075684
352,False,0.1919665645821455,0.21965166654799884,-0.8095676898956299
353,False,0.3733635012683464,0.3717367678343433,10.84488582611084
354,True,,,
355,True,,,
356,True,,,
357,False,0.2912780282912036,0.29095478066704694,11.81246566772461
358,False,0.10731299995957011,0.11996003396839372,-0.4317660331726074
359,False,0.11592818108636266,0.09189354556276075,0.17789149284362793
360,False,0.15364484133141743,0.10141655835855357,6.853456497192383
361,True,,,
362,True,,,
363,False,0.16207522728171875,0.16012577312156193,1.4854683876037598
364,True,,,
365,False,0.15672098281575553,0.11345155360813486,-0.2777669429779053
366,False,0.1636386030723883,0.14283257865308938,2.5099563598632812
367,True,,,
368,False,0.1961690076768568,0.19758714875682962,5.385210990905762
369,False,0.17197554610700994,0.17426971851673312,-0.6431756019592285
370,True,,,
371,False,0.13467013910990022,0.16057350114593105,0.27002549171447754
